공고번호,날짜,발주기관,공고명,1순위업체,사업자번호,대표자,투찰금액,투찰률,기초금액,A값,A값적용,예가하한,예가상한,참가업체수
R26BK01612218,2026-07-08,서천군산림조합,2026년 조림지 풀베기 2차(2-1지구),유한회사 가을,,,59358552,90.176,,,,,,
R26BK01604141,2026-07-08,경상남도 창원시 의창구 북면,북면 무동리 122-6 일원 환경정비공사,주식회사 한창테크,,,34465340,91.276,,,,,,
R26BK01533342,2026-07-08,조달청 전북지방조달청,부안 진서 운호-석포 도로시설개량공사,주식회사 우미,,,23292259190,85.164,,,,,,
R26BK01620474,2026-07-07,한국농어촌공사 전남지역본부 구례지사,"온당양수장, 양정양수장 송수관로 긴급 보수공사",광남건설(주),,,13480000,89.986,,,,,,
R26BK01614685,2026-07-08,경상남도 진주시,가산2교 외 1개소 보수공사,성경건설 주식회사,,,80458660,90.532,,,,,,
R26BK01621432,2026-07-08,서울특별시 도로사업소 성동도로사업소,2026년 자전거도로 안전시설 확충 교통안전표지 공사(성동),호원산업개발 주식회사,,,16875000,92.783,,,,,,
R26BK01608469,2026-07-08,법무부 대구지방교정청 경북북부제1교도소,수용동 스프링클러 물탱크실 증축공사,주식회사 와이제이종합건설,,,403916000,90.298,,,,,,
R26BK01608133,2026-07-08,한국농어촌공사 경북지역본부 상주지사,2026년 모동지구 농업에너지이용효율화사업(신재생에너지시설) 기계공사,(주)진성이엔씨,,,764667960,89.951,,,,,,
R26BK01609938,2026-07-08,대전광역시 중구,효문화뿌리마을(제2뿌리근린공원) 조성공사(통신),주식회사 엘피에스,,,479616800,90.436,,,,,,
R26BK01603183,2026-07-06,충청북도 농업기술원,마늘 우량종구 양액재배 시설하우스 구축공사,주식회사 디케이산업,,,101669040,90.012,,,,,,
R26BK01610349,2026-07-07,경기도 파주시,2026년 LED 가로등 교체공사(노후보안등 4권역),주식회사모아이앤씨,,,141118040,90.482,,,,,,
R26BK01608079,2026-07-06,대덕대학산학협력단,대덕대학교 창업보육센터 환경개선 용역,지안주식회사,,,202518470,90.231,,,,,,
R26BK01620382,2026-07-07,한국농어촌공사 충남지역본부 예산지사,원평오산지구 용배수로 정비사업,미강건설 주식회사,,,14130000,90.0,,,,,,
R26BK01620463,2026-07-07,한국농어촌공사 충남지역본부 예산지사,보강저수지외 2개소 안전입간판 정비사업,가나광고,,,20400000,93.023,,,,,,
R26BK01602971,2026-07-08,경기도교육청 경기도광주하남교육지원청,태전초 급식실 현대화공사,케이아이건설 주식회사,,,970898700,90.205,,,,,,
R26BK01612821,2026-07-08,강원특별자치도 정선군,정선 애산리(하나로마트 앞) 회전교차로 조성공사(전기),주식회사 한길통신,,,62553000,90.26,,,,,,
R26BK01610735,2026-07-08,과학기술정보통신부 우정사업본부 우정사업조달센터,위미우체국 건립 소방(전기)공사,주식회사 성진방재,,,60320300,90.323,,,,,,
R26BK01605529,2026-07-08,경기도교육청 경기도광주하남교육지원청,광주매곡초 외 2교 학교 유무선 네트워크 개선 정보통신공사(3권역),주식회사 디지털알에프코리아,,,408683443,90.386,,,,,,
R26BK01620621,2026-07-07,한국농어촌공사 충남지역본부 예산지사,신양 시왕리 배수로정비사업,주식회사 성룡건설,,,27420000,90.007,,,,,,
R26BK01613339,2026-07-08,전북특별자치도 김제시,2026년 농촌빈집정비지원사업 지장물 철거공사,지엘 주식회사,,,89106000,90.443,,,,,,
R26BK01620698,2026-07-08,서울특별시 물재생센터 난지물재생센터,슬러지2처리장 소화농축조 수위계 교체,상강기술 주식회사,,,17988000,89.998,,,,,,
R26BK01571256,2026-07-08,조달청 대전지방조달청,한국전통문화대학교 구 부여박물관 리모델링 및 증축공사(전기),(주)신화건설,,,496650000,90.65,,,,,,
R26BK01613219,2026-07-08,경상북도 포항시,흥해 남송1리(694) 마을안길 정비 공사,대혁산업(주),,,47208835,90.374,,,,,,
R26BK01611149,2026-07-08,전북특별자치도교육청 전북특별자치도전주교육지원청,전주조촌초 외부환경개선공사,와이케이 주식회사,,,76463660,90.22,,,,,,
R26BK01603727,2026-07-08,영진전문대학교,영진전문대학교 글로벌캠퍼스 연결통로 방수공사 업체선정,주식회사 성빈건설,,,185900000,98.251,,,,,,
R26BK01602797,2026-07-08,전북특별자치도교육청 전북특별자치도장수교육지원청,장수중 바닥수선 및 기타공사,일인 주식회사,,,254778965,90.19,,,,,,
R26BK01620851,2026-07-08,한국농어촌공사 전남지역본부 강진지사,2026년 봉양저수지 외 2개소 안전대책시설(안전난간) 설치공사,주식회사 성우산업,,,12780000,89.993,,,,,,
R26BK01620966,2026-07-07,한국농어촌공사 충남지역본부 논산지사,성동면 개척리 용수로 보수공사,(주)태흥건설,,,19789000,90.068,,,,,,
R26BK01606239,2026-07-08,충청북도 충주시,공공체육시설(6개소)전기차충전기설치공사,주식회사 유수,,,448724295,90.297,,,,,,
R26BK01607954,2026-07-08,전북특별자치도교육청 전북특별자치도전주교육지원청,전주신일중 화장실 수선 및 기타 기계설비공사,하이스트 주식회사,,,229891800,90.336,,,,,,
R26BK01611320,2026-07-08,충청북도 진천군,덕산읍 혁신도시간 연결도로 개설 전기공사(장기계속 1차분)[긴급],삼원전기,,,517674000,90.533,,,,,,
R26BK01623028,2026-07-08,서울특별시 서울식물원,푸른수목원 조경시설물 설치공사,도시숲길 주식회사,,,30593000,93.001,,,,,,
R26BK01599747,2026-07-08,축협중앙회 담양축산업협동조합,담양축협2호 태양광발전소 설치공사 입찰 공고,주식회사 호림이앤씨,,,368000000,79.062,,,,,,
R26BK01611322,2026-07-08,대구광역시 수성구,수성구 관내 맨홀정비공사(2권역),주식회사 태화건설,,,215731300,90.421,,,,,,
R26BK01613953,2026-07-08,경기도 부천시 오정구,2026년 오정권역 도로정비공사(2차단가),피티코리아 주식회사,,,75085048,90.365,83252000,,,,,
R26BK01605543,2026-07-08,경상남도 거창군,거창군 생활폐기물 소각시설 개선(신설)사업 전기공사,信日電機 株式會社,,,1048197767,89.367,,,,,,
R26BK01611939,2026-07-08,강원특별자치도 도로관리사업소 북부지소,국도56호선 수유2교 보수보강공사,필립건설(주),,,36793300,90.96,,,,,,
R26BK01610964,2026-07-08,강원대학교 삼척캠퍼스,제4공학관 노후 수배전반 교체공사,주식회사 세명전력,,,85348490,89.961,,,,,,
R26BK01611137,2026-07-08,(사복)상생복지회 골든밸리,"골든밸리 1층 커피숍 바닥 카펫철거 및 데코타일 시공, 주방 개보수 공사",주식회사 삼양케이라인,,,27124440,90.167,,,,,,
R26BK01611080,2026-07-08,대전광역시 유성구,생활체육시설 조성사업(한밭대학교-축구장),(합)중앙수도,,,121243200,90.063,,,,,,
R26BK01609988,2026-07-06,경기도 용인시,2026년 도로시설물 내진성능 보강공사,주식회사 엘샤인,,,218271571,90.36,,,,,,
R26BK01608593,2026-07-06,한국전기연구원,한국전기연구원 레독스흐름전지 일반시험동 덕트 교체공사,주식회사 제이오기계건설,,,78867690,89.959,,,,,,
R26BK01611275,2026-07-08,경남대학교,경남대학교 보건의료관 3층 종합간호학실습실1 외 3개실 환경개선 공사,주식회사 지앤에이디자인종합건설,,,128517300,89.961,,,,,,
R26BK01614470,2026-07-08,강원특별자치도 양구군,마을간 교통네트워크 연결사업(세차장 및 정비고) 전기공사,삼화전기(주),,,72354820,90.346,80093000,,,,,
R26BK01609546,2026-07-08,경상남도교육청 경상남도창원교육지원청,양곡초등학교 본관동 미래학교 공간재구조화 리모델링 소방공사 입찰 공고,주식회사 만성전기,,,492419000,90.321,,,,,,
R26BK01617656,2026-07-06,강원특별자치도 원주시 농업기술센터,귀래면 운남리 114-9번지 일워 농로포장공사,(주)보성건설,,,27360000,90.0,,,,,,
R26BK01605469,2026-07-08,경기도 용인시 기흥구,용인도시계획도로 기흥 소3-137호(1구간) 개설공사,상운종합건설(주),,,743227150,90.366,,,,,,
R26BK01609631,2026-07-08,국립공원공단 소백산국립공원북부사무소,2026년 소백산북부 환경저해시설 정비 공사,자연종합건설(주),,,191290440,90.285,,,,,,
R26BK01592742,2026-07-08,한국농어촌공사 전남지역본부 해남.완도지사,삼산면 기초생활거점조성사업 토목건축공사,주식회사 한선종합건설,,,1602346400,89.468,,,,,,
R26BK01609985,2026-07-08,전북특별자치도교육청 전북특별자치도김제교육지원청,김제초 외부환경 개선공사,대광건설(주),,,285599670,90.462,,,,,,
R26BK01608082,2026-07-08,전북특별자치도교육청 전북특별자치도군산교육지원청,옥구중 화장실 수선 및 기타공사,(유)정진건설,,,421017570,90.336,,,,,,
R26BK01614424,2026-07-08,강원특별자치도 양구군,마을간 교통네트워크 연결사업(세차장 및 정비고) 기계공사,성보이텍주식회사,,,24054000,90.279,26621000,,,,,
R26BK01604115,2026-07-08,조달청 강원지방조달청,동해항 등 통신시설 개선공사,(합자)하나오에이정보통신,,,298614498,90.343,,,,,,
R26BK01608040,2026-07-08,부산광역시교육청 부산광역시해운대교육지원청,반송초 등 2교(반송여중) 교육시설공간재구조화 공사,(주)아이엔티디자인,,,254637400,90.006,,,,,,
R26BK01622727,2026-07-08,한국농어촌공사 충남지역본부 당진지사,2026년 신흥지구 유지보수공사,(주)화창건설,,,12000000,94.413,,,,,,
R26BK01610591,2026-07-08,충청남도교육청 충청남도공주교육지원청,반포중학교 교사동 지붕방수공사,주식회사 청암,,,242058000,90.04,,,,,,
R26BK01611823,2026-07-08,강원특별자치도교육청 강원특별자치도영월교육지원청,무릉초 돌봄교실 내진보강공사,주식회사 조영건설,,,43940670,90.768,,,,,,
R26BK01607676,2026-07-08,서울특별시교육청 서울특별시서부교육지원청,서울서교초 본관동 내부 도장공사 전자입찰 공고,진두피앤씨 주식회사,,,97270000,90.463,,,,,,
R26BK01613812,2026-07-08,강원특별자치도 평창군,삼방산 무공해 체험도로 배수로 정비공사,호성건설산업(주),,,45911000,90.853,51183000,,,,,
R26BK01601296,2026-07-08,목포과학대학 산학협력단,목포과학대학교 AID 디지털리터러시 교육환경 구축,명서건설(주),,,210000000,,,,,,,
R26BK01605682,2026-07-08,충청남도 공주시,2026년 도시생활권 등산로 정비사업,주식회사 금석종합건설,,,37875000,92.131,,,,,,
R26BK01618761,2026-07-08,엘에스이링크㈜,무공해차 충전인프라 보급 사업_30_일진교통_공사,이에스엔 주식회사,,,18590000,97.842,,,,,,
R26BK01613228,2026-07-08,경상북도 포항시,기계 성계1리(198) 마을안길 정비공사,동서산업개발 주식회사,,,53063663,90.548,,,,,,
R26BK01612332,2026-07-08,강원특별자치도 정선군,북평 군도3호(농업기술센터 앞) 도로 포장공사,(주)다음건설,,,105998900,90.107,,,,,,
R26BK01612798,2026-07-08,강원특별자치도 평창군,진부 파크골프장 관리동 신축공사,천광산업개발주식회사,,,207135300,90.428,,,,,,
R26BK01612778,2026-07-08,부경대학교,호연관 및 향파관 노후 분전반 교체 전기공사,주식회사 일전사,,,150869214,90.431,,,,,,
R26BK01612721,2026-07-08,부산광역시교육청 부산광역시동래교육지원청 금빛초등학교,금빛초 화변기 교체 공사 수의계약 안내 공고,(주)성우가스윈,,,92114340,90.022,,,,,,
R26BK01612957,2026-07-08,강원특별자치도교육청 강원특별자치도원주교육지원청,섬강중 지하주차장 증축 기계설비공사  소액수의 안내공고,주식회사 은하,,,30209997,90.337,,,,,,
R26BK01611410,2026-07-08,경기도교육청 이의고등학교,이의고등학교 포장개선공사,인성건설 주식회사,,,91911700,90.105,,,,,,
R26BK01612320,2026-07-08,보은군산림조합,"2026년 조림지가꾸기사업(2차풀베기)(보은,수한,마로지구)",주식회사 영원한산림,,,64842800,90.615,,,,,,
R26BK01613538,2026-07-08,충청북도 청주시,청주 북부권역 생활용수 확충사업(4구간) 전기 및 계측제어,(합)청주케이블,,,39296320,90.273,,,,,,
R26BK01614602,2026-07-08,한국농어촌공사 강원지역본부,홍천군 한해대책 관정개발(내면 자운4리) 공사,금강개발,,,79280000,90.152,,,,,,
R26BK01607891,2026-07-08,전북특별자치도교육청 전북특별자치도전주교육지원청,전주용흥중 강당 리모델링 통신공사,주식회사 디제이파워,,,24567400,90.22,,,,,,
R26BK01610006,2026-07-08,한국농어촌공사 전남지역본부 순천.광양.여수지사,송광면 기초생활거점조성사업 전기공사,주식회사 디와이,,,130306170,90.45,,,,,,
R26BK01608367,2026-07-08,서울특별시 성북구,2026년 성북구 노후 하수암거 장비투입구 정비공사,(주)유일에스엔티,,,448568300,90.25,,,,,,
R26BK01620690,2026-07-08,한국농어촌공사 경북지역본부 의성.군위지사,소보양수장 긴급 보수공사,동국건설 주식회사,,,9400000,,,,,,,
R26BK01621415,2026-07-08,한성백제박물관,전열선로 공사,오성이엔씨,,,49500000,90.0,,,,,,
R26BK01621420,2026-07-08,한국농어촌공사 전남지역본부 강진지사,2026년 비상대처계획(EAP) 대피안내 표지판 설치공사,유일정공주식회사,,,29300000,89.96,,,,,,
R26BK01614573,2026-07-08,경기도 화성시,화성 중앙도서관 건립공사 BF본인증 환경개선공사,대성건설,,,90175731,90.205,,,,,,
R26BK01613573,2026-07-08,대전광역시교육청 대전광역시동부교육지원청 대전신일중학교,2026학년도 대전신일중학교 공간혁신사업 전기공사,주식회사 위트,,,71698435,90.368,,,,,,
R26BK01609697,2026-07-08,대전광역시교육청 대전광역시동부교육지원청,대전법동초 교사A동 내진보강 소방공사,제이케이전기주식회사,,,17830521,90.233,,,,,,
R26BK01614604,2026-07-08,부산광역시교육청 부산광역시북부교육지원청,부산강서고등학교 독서환경개선공사,주식회사 리앤씨건설,,,138822500,90.281,,,,,,
R26BK01612939,2026-07-08,충청남도 태안군,양산1지구 경작로 포장공사,삼민건설(주),,,26980418,90.216,,,,,,
R26BK01621700,2026-07-08,경기도 평택시,"푸른도시사업소 청사 추가임차 리모델링공사(건축,기계)",주식회사희준건축디자인,,,49370000,90.907,,,,,,
R26BK01593589,2026-07-08,조달청 광주지방조달청,(가칭)통합목포고 이설 신축 소방공사,(주)엠케이전력,,,1156589700,89.403,,,,,,
R26BK01613973,2026-07-08,제주특별자치도교육청 서귀포시교육지원청,안덕중 급식실 환기설비 개선 전기공사,백광기업주식회사,,,54381530,90.287,,,,,,
R26BK01608294,2026-07-08,부경대학교 산학협력단,용당6관 기업공용공간 환경개선 건축공사,청양종합건설 주식회사,,,697654800,90.296,,,,,,
R26BK01613967,2026-07-08,재단법인 한국엘피지사업관리원,화천군 도송리마을 LPG배관망 구축사업 시설공사,주식회사 한성이엔지,,,657478000,90.294,,,,,,
R26BK01612512,2026-07-08,대전광역시교육청 대전광역시동부교육지원청,대전가양초 등 2교(충남중) 외부환경개선공사(전문),보우건설 주식회사,,,108318700,90.222,,,,,,
R26BK01613040,2026-07-08,강원특별자치도 동해시 상하수도사업소,천곡동 2통 일원 하수관로 정비공사(묘골길 일원),(주)엘리트건설,,,160297000,91.891,,,,,,
R26BK01613434,2026-07-08,경기도 안양시 동안구,2026년 보도 및 측구 정비공사 연간단가 2차,진형건설 주식회사,,,55084510,90.721,,,,,,
R26BK01613590,2026-07-08,경기도 성남시,분당노인종합복지관 전기사용환경 개선공사,중앙전업사,,,244242858,90.357,,,,,,
R26BK01607846,2026-07-08,전북특별자치도교육청 전북특별자치도전주교육지원청,전주신일중 화장실 개선 및 기타 전기공사,주식회사유성이엔지,,,121761849,90.378,,,,,,
R26BK01613799,2026-07-08,경상북도교육청 경상북도청송교육지원청,도평초등학교병설유치원 외 1교 스프링클러 설치공사 수의견적 제출 안내 공고,주식회사 아진소방전기,,,53905620,90.693,,,,,,
R26BK01613491,2026-07-08,제주특별자치도교육청 제주시교육지원청,해안초 급식실 환기설비개선 전기공사 수의계약 안내공고,흥산전력,,,24659900,90.318,,,,,,
R26BK01613685,2026-07-08,강원특별자치도 속초시 맑은물관리사업소,노학동 종합경기장 일원 비상소방용수 공급관로 연결사업,주식회사 청수이앤씨,,,52695550,90.741,,,,,,
R26BK01612921,2026-07-08,경기도 이천시,2026년 정책숲가꾸기(조림지사후관리),에스케이임업 주식회사,,,77000000,99.368,,,,,,
